"DiscoveryFile","Pattern","RepositoryPath","LineNumber","Scope","Liveness","Usage","Match"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6801","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6846","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6986","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7197","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7280","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7334","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7370","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""Status"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7407","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7462","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""State"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7485","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7538","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7555","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""ConsumerKind"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7569","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7625","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7749","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7784","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7832","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7911","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","7975","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8024","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8087","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8127","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""SourceSystem"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8204","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8224","production","live","implementation-reference","b.HasIndex(""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8239","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8257","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8277","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8344","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8397","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8474","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8568","production","live","implementation-reference","b.HasIndex(""WorkspaceFrameId"", ""SlotKind"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8601","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8706","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8746","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8773","production","live","implementation-reference","b.HasIndex(""WorkspaceFrameId"", ""Status"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8784","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8822","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8894","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8910","production","live","implementation-reference","b.HasIndex(""ThreadId"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","8981","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","9086","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","9166","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","9203","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","9250","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","9348","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","9457","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","9601","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","9751","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","10015","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","10564","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","10651","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","10721","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","10839","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","10888","production","live","implementation-reference","b.HasIndex(""PackageId"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","10890","production","live","implementation-reference","b.HasIndex(""StreamKind"", ""PluginId"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","10920","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","10998","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","11064","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","11113","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","11205","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","11312","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","11357","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","11406","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","11465","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","11570","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
